SongName,EndTime,ArtistName,msPlayed,SongID,Popularity
Bandit (with YoungBoy Never Broke Again),2021-08-29 15:25,Juice WRLD,144870,1jo3TwNGCXfNdB5uba3ZVv,74
STAY (with Justin Bieber),2021-08-29 15:27,The Kid LAROI,141805,48RrDBpOSSl1aLVCalGl5C,77
Life's A Mess (feat. Halsey),2021-08-29 15:32,Juice WRLD,202193,4iJyoBOLtHqaGxP12qzhQI,91
Legends,2021-08-29 15:32,Juice WRLD,6751,4iJyoBOLtHqaGxP12qzhQI,91
I'm Not Mad,2021-08-29 15:35,Halsey,173467,3kpYJjvM8Ja6btr5hEJLWc,80
SAD!,2021-08-29 15:38,XXXTENTACION,1834,7Ie9W94M7OjPoZVV216Xus,81
SAD!,2021-08-29 15:38,XXXTENTACION,53780,4O3RwH1TFG1EjPezLIYehI,73
Knock Knock,2021-08-29 15:38,SoFaygo,3690,4JeOesjcWWlprTAvucDSJX,81
Hope,2021-08-29 15:39,XXXTENTACION,75260,6ocbgoVGwYJhOv1GgI9NsF,86
Circles,2021-08-29 15:43,Post Malone,215280,7Dyq1bhhjknLKEGg4k5NLr,61
WITHOUT YOU,2021-08-29 15:46,The Kid LAROI,161384,48QmG1dfvMuYLxMPt7KSRA,87
734,2021-08-29 15:49,Juice WRLD,196146,1P17dC1amhFzptugyAO7Il,80
Party Girl,2021-08-29 15:51,StaySolidRocky,147800,6HU7h9RYOaPRFeh0R3UeAr,90
Knock Knock,2021-08-29 15:53,SoFaygo,66115,4iJyoBOLtHqaGxP12qzhQI,91
Aaoge Tum Kabhi,2021-08-29 15:57,The Local Train,266320,5p7ujcrUXASCNwRaWNHR1C,81
Dil Mere,2021-08-29 16:00,The Local Train,203371,1UNWD6R5EOFklUHKZZvww2,54
exile (feat. Bon Iver),2021-08-29 16:04,Taylor Swift,183974,5wWAwzGp2OaaoIkwcz6wZs,76
Hollywood's Bleeding,2021-08-29 16:25,Post Malone,100440,6MxMqCgqmekcr0VwSU7AVH,74
Into Your Arms (feat. Ava Max),2021-08-29 17:32,Witt Lowry,9747,5dOxHHMOFAbG3VH23t0xNm,80
Two of Us,2021-08-29 17:32,Louis Tomlinson,193798,0b11D9D0hMOYCIMN3OKreM,81
Life's A Mess II (with Clever & Post Malone),2021-08-29 17:35,Juice WRLD,206733,1MFRapRpkXLhgMplU0CM76,61
Kiss Me Thru The Phone,2021-08-29 17:37,Soulja Boy,28114,7kDUspsoYfLkWnZR7qwHZl,84
Wolves (feat. Post Malone),2021-08-29 17:37,Big Sean,9466,7bFqfMKnKsZJH9FytUXg3E,60
She Said,2021-08-29 17:40,FLETCHER,167810,4pvb0WLRcMtbPGmtejJJ6y,83
deja vu,2021-08-29 17:41,Olivia Rodrigo,21470,4xqrdfXkTW4T0RauPLv3WA,88
Heather,2021-08-29 17:44,Conan Gray,198040,5tqNWWiySiABLrGAvSWsO5,68
Freaks,2021-08-29 17:46,Surf Curse,71677,2gMXnyrvIjhVBUZwvLZDMP,86
Leave The Door Open,2021-08-29 17:50,Bruno Mars,33357,0VE4kBnHJUgtMf0dy6DRmW,79
Arcade,2021-08-29 17:50,Duncan Laurence,183624,1MhXdlCQPnO56T57MfmaRm,80
Overwhelmed (Ryan Mack Remix),2021-08-29 17:52,Ryan Mack,103240,1TQXIltqoZ5XXyfCbAeSQQ,82
Talking to the Moon,2021-08-29 17:57,Bruno Mars,124171,44ngiCPfS8FfdJOqN0eULl,64
7 rings,2021-08-29 18:00,Ariana Grande,178626,4IgDrXCa0o8nwpCsvTyOay,0
Stereo Hearts (feat. Adam Levine),2021-08-29 18:22,Gym Class Heroes,53908,5PGkAnIi965oxlfkWacLz8,0
A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,2021-08-29 19:23,Christina Perri,266541,3K6v780evT1vKEevB7l2dY,0
Before You Go,2021-08-30 10:16,Lewis Capaldi,215106,7BKLCZ1jbUBVqRi2FVlTVw,86
Jar of Hearts,2021-08-30 10:21,Christina Perri,246587,7BKLCZ1jbUBVqRi2FVlTVw,86
human,2021-08-30 10:22,Christina Perri,32285,4faDlXyZMSxEuxBdd5gDIz,74
Change My Clothes,2021-08-30 10:24,Dream,111470,3UhmuWcFaLS3AO3kI9ynQ2,82
Hurricane,2021-08-30 10:26,Kanye West,5850,6GT0oiQdjiYX91qgAMi7Vd,62
Donda Chant,2021-08-30 10:26,Kanye West,25474,5iCY0TXNImK4hyKfcplQsg,69
Jail,2021-08-30 10:26,Kanye West,2363,7sWRlDoTDX8geTR8zzr2vt,77
Donda,2021-08-30 10:28,Kanye West,90493,05mDaV9Vb3wrzjF6OPZnhq,74
Close Your Eyes - Spotify Singles,2021-08-30 10:36,LP Giobbi,84387,7AhlMDKQelsNkWvFeZvmtC,64
Stay A Little Longer,2021-08-30 10:41,Anushka Shahaney,302340,7AhlMDKQelsNkWvFeZvmtC,64
Sweater Weather,2021-08-31 01:20,The Neighbourhood,0,15JINEqzVMv3SvJTAXAKED,83
Shree Hanuman Chalisa,2021-08-31 01:30,Hariharan,586075,2ASHzDpna4Hg7w6LqzdXER,0
Without Me,2021-08-31 01:34,Halsey,201660,3zmduBNsQ6BPDTZAkXzG5K,75
Mad at Disney,2021-08-31 01:36,salem ilese,136838,4dASQiO1Eoo3RJvt74FtXB,78
Arcade (feat. FLETCHER),2021-08-31 01:39,Duncan Laurence,187453,4woTEX1wYOTGDqNXuavlRC,74
Umbrella,2021-08-31 01:43,Ember Island,237793,4v7fASF2MgfcudXfcJzUyk,0
Shree Hanuman Chalisa,2021-08-31 01:45,Hariharan,18579,7Gr8gb3hqKr4zEbFlrVYPQ,63
See You Again (feat. Charlie Puth),2021-08-31 01:49,Wiz Khalifa,9509,724EhdhsoF63jQBCQ7uxp2,0
idfc,2021-08-31 01:49,blackbear,4269,6xbZaeFj8BPE3HGXF7VVjX,67
Daddy Issues,2021-08-31 01:49,The Neighbourhood,17599,6ljbkNIzfmFrGyYUTUAleN,68
Sweater Weather,2021-08-31 01:49,The Neighbourhood,4976,0AtP8EkGPn6SwxKDaUuXec,69
older,2021-08-31 01:53,Nightly,25689,0sHW1jXe6Sou3437gJQNGA,71
Anyone,2021-08-31 01:53,Justin Bieber,190779,2ASHzDpna4Hg7w6LqzdXER,0
Jesus Lord pt 2,2021-08-31 02:30,Kanye West,8505,2OQJKTtrH482waGFmOfJni,72
Believe What I Say,2021-08-31 02:32,Kanye West,26940,6JyuJFedEvPmdWQW0PkbGJ,70
Believe What I Say,2021-08-31 02:32,Kanye West,139340,4W8sUeokQKfHt1uTXp0Jq0,75
Butterflies,2021-08-31 02:36,GASHI,246791,7GMJKtOtcOAXzV8oxCBr5i,0
Roses,2021-08-31 02:40,GASHI,169573,7AhlMDKQelsNkWvFeZvmtC,64
Better Days,2021-08-31 02:43,Arman Cekin,187918,3TKpJrY9q49Mj1JOsM9zGL,66
Reasons,2021-08-31 02:46,COTIS,172748,78v8ad1iLTlfLbam4qvzNu,65
NIGHTRIDER,2021-08-31 02:47,Arizona Zervas,28487,2wwSQbfTJUqNqDch31XUpW,55
Righteous,2021-08-31 02:51,Juice WRLD,242180,6ikDZX0oc8EKGj2vdMAEDv,64
The Monster,2021-08-31 02:55,Eminem,250188,2iUXsYOEPhVqEBwsqP70rE,83
VIBEZ,2021-08-31 02:56,DaBaby,17338,7sWRlDoTDX8geTR8zzr2vt,77
YUSO (feat. Lil Wayne & Saweetie),2021-08-31 02:56,Kid Ink,1699,0e7ipj03S05BNilyu5bRzt,86
TLC,2021-08-31 02:56,Sy Ari Da Kid,35963,7sWRlDoTDX8geTR8zzr2vt,77
Element,2021-08-31 02:56,Pop Smoke,2144,7sWRlDoTDX8geTR8zzr2vt,77
No Promises (feat. Demi Lovato),2021-08-31 02:56,Cheat Codes,2492,2FX5HPP1FNNuLlt2UU9os7,72
Take My Breath,2021-08-31 03:00,The Weeknd,220196,4keoy2fqgwGnbWlm3ZVZFa,73
"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",2021-08-31 03:03,24kGoldn,192745,2ISSQPb9LHHiV6ng2NXosL,72
Hope,2021-08-31 03:05,XXXTENTACION,110886,2ISSQPb9LHHiV6ng2NXosL,72
Into Your Arms (feat. Ava Max),2021-08-31 03:05,Witt Lowry,4928,7AhlMDKQelsNkWvFeZvmtC,64
Sunflower - Spider-Man: Into the Spider-Verse,2021-08-31 03:11,Post Malone,157560,2ISSQPb9LHHiV6ng2NXosL,72
Love The Way You Lie,2021-08-31 03:16,Eminem,263373,7sWRlDoTDX8geTR8zzr2vt,77
Real Shit (with benny blanco),2021-08-31 03:19,Juice WRLD,183782,7GMJKtOtcOAXzV8oxCBr5i,0
Falling,2021-08-31 03:21,Trevor Daniel,159381,20U4dch5pfxEr6ww1S9tm4,0
Come & Go (with Marshmello),2021-08-31 03:53,Juice WRLD,168182,18XlJEroUwFo0tLZxscgXE,79
She Said,2021-09-01 06:50,FLETCHER,167810,3B5yl01KF06NkYG39BdTBa,67
Bandit (with YoungBoy Never Broke Again),2021-09-01 07:23,Juice WRLD,189322,5HCyWlXZPP0y6Gqq8TgA20,97
FEFE,2021-09-01 07:26,6ix9ine,179404,7t2bFihaDvhIrd2gn2CWJO,80
Dior,2021-09-01 07:29,Pop Smoke,216386,4RATA8PsuYPzqnvxuif6Rq,0
Hollywood's Bleeding,2021-09-01 07:30,Post Malone,50111,4RCpHnkhMmm67EKbI4aEO7,66
Hollywood's Bleeding,2021-09-01 07:31,Post Malone,24236,5HISelbXQ2VpJS2SzvvM7G,42
rockstar (feat. 21 Savage),2021-09-01 07:35,Post Malone,218146,1Xi84slp6FryDSCbzq4UCD,84
Sunflower - Spider-Man: Into the Spider-Verse,2021-09-01 08:13,Post Malone,85286,72Zxa0ua3FOyfARL5gvhQn,0
Congratulations,2021-09-01 12:59,Post Malone,220293,3NLnwwAQbbFKcEcV8hDItk,79
Sunflower - Spider-Man: Into the Spider-Verse,2021-09-01 12:59,Post Malone,2725,03eyNjBM2mpx28H6kdaufN,78
Better Now,2021-09-01 13:03,Post Malone,231266,0k4d5YPDr1r7FX77VdqWez,89
Only Wanna Be With You - Pokémon 25 Version,2021-09-01 13:19,Post Malone,13408,21jGcNKet2qwijlDFuPiPb,88
Señorita,2021-09-01 13:22,Shawn Mendes,190960,0e7ipj03S05BNilyu5bRzt,86
Nobody,2021-09-01 13:27,Greyson Chance,2612,0e7ipj03S05BNilyu5bRzt,86
Hold On,2021-09-01 13:27,Chord Overstreet,9817,3KkXRkHbMCARz0aVfEt68P,87
Payphone,2021-09-01 13:27,Maroon 5,152436,3a1lNhkSLSkpJE4MSHpDu9,83
Tattoo,2021-09-01 13:27,Jordin Sparks,2061,7dt6x5M1jzdTEt8oCbisTK,83
Perfect,2021-09-01 13:31,One Direction,1292,4O3RwH1TFG1EjPezLIYehI,73
idfc,2021-09-01 13:31,blackbear,3185,5wWAwzGp2OaaoIkwcz6wZs,76
Lonely (with benny blanco),2021-09-01 13:31,Justin Bieber,7311,7sWRlDoTDX8geTR8zzr2vt,77
Talking to the Moon,2021-09-01 13:31,Bruno Mars,217866,7t2bFihaDvhIrd2gn2CWJO,80
Two of Us,2021-09-01 13:31,Louis Tomlinson,2381,26gXWzhL8DZJSU5sODhVTs,72
I'm a Mess,2021-09-01 13:31,Bebe Rexha,2825,1jKlRcH7X78ps1yKBTWyUV,57
deja vu,2021-09-01 13:31,Olivia Rodrigo,6537,7CFfqRW50ffULvBv7lfIIg,77
A Thousand Years,2021-09-01 13:32,Christina Perri,1512,2OZ9hl4dY5WmIEZmtroogz,50
(They Long To Be) Close To You,2021-09-01 13:32,The Cranberries,1484,5O6QAX1oI4iktfXP8HAmgi,63
Bad Habits - Acoustic Version,2021-09-01 13:35,Ed Sheeran,232946,6JdU7eaEl9fPAq0sEVNzGc,63
Addict Of Magic,2021-09-01 13:47,Picture This,22244,3u2GQm2KSZzgpQb6QF1GNK,51
Lucid Dreams,2021-09-01 15:24,Juice WRLD,197446,3f1ChZHm6v4KdUaEW5y5qd,70
Life's A Mess II (with Clever & Post Malone),2021-09-01 15:35,Juice WRLD,52098,4xkOaSrkexMciUUogZKVTS,87
Life's A Mess II (with Clever & Post Malone),2021-09-01 17:36,Juice WRLD,206733,1v7L65Lzy0j0vdpRjJewt1,78
Challa,2021-09-01 17:59,Romy,8707,6cS9PmLky2NhLOhpIsUlow,72
Life's A Mess (feat. Halsey),2021-09-01 17:59,Juice WRLD,202193,60SdxE8apGAxMiRrpbmLY0,76
Without Me,2021-09-01 18:02,Halsey,201660,6or1bKJiZ06IlK0vFvY75k,79
'Till I Collapse,2021-09-01 18:05,Eminem,102995,7FIWs0pqAYbP91WWM0vlTQ,86
Without Me,2021-09-01 18:05,Halsey,10260,561jH07mF1jHuk7KlaeF0s,78
You should be sad,2021-09-01 18:06,Halsey,57640,1cS0TgbR263ey9jn0MwD2s,75
Be Kind (with Halsey),2021-09-01 18:06,Marshmello,21990,5SiZJoLXp3WOl3J4C8IK0d,68
Be Kind (with Halsey),2021-09-01 18:10,Marshmello,15410,2jt2WxXMCD4zjACthkJQVE,70
Psycho (feat. Ty Dolla $ign),2021-09-01 18:14,Post Malone,221440,3Z8FwOEN59mRMxDCtb8N0A,80
Rap God,2021-09-01 18:18,Eminem,190,1jo3TwNGCXfNdB5uba3ZVv,74
anxiety (with FRND),2021-09-01 18:18,blackbear,490,6RUKPb4LETWmmr3iAEQktW,85
Gnat,2021-09-01 18:18,Eminem,1870,6D72WFltGvVYuHMzQocBEY,48
River (feat. Ed Sheeran),2021-09-01 18:18,Eminem,0,6kPJZM97LwdG9QIsT7khp6,74
Darkness,2021-09-01 18:18,Eminem,0,2Cd9iWfcOpGDHLz6tVA3G4,79
"Lose Yourself - From ""8 Mile"" Soundtrack",2021-09-01 18:18,Eminem,273999,7arsXR8AtExnOFN3v3HiJI,72
The Ringer,2021-09-01 18:18,Eminem,4570,0vR2rIVORmgeKiGIgNT0fV,79
Lucky You (feat. Joyner Lucas),2021-09-01 18:18,Eminem,760,7arsXR8AtExnOFN3v3HiJI,72
Godzilla (feat. Juice WRLD),2021-09-01 18:18,Eminem,0,7arsXR8AtExnOFN3v3HiJI,72
People Watching,2021-09-01 18:21,Conan Gray,158536,2Cd9iWfcOpGDHLz6tVA3G4,79
Mockingbird,2021-09-01 18:26,Eminem,250760,6M6Tk58pQvABy6ru66dY3d,72
Killshot,2021-09-01 18:30,Eminem,253579,6M6Tk58pQvABy6ru66dY3d,72
The Monster,2021-09-01 18:34,Eminem,209194,0vR2rIVORmgeKiGIgNT0fV,79
Peaches (feat. Daniel Caesar & Giveon),2021-09-01 18:34,Justin Bieber,0,4QTuyRQshEZYurtIDfE6g0,68
Peaches (feat. Daniel Caesar & Giveon),2021-09-01 18:37,Justin Bieber,198081,3SErMoIKdRELto2OspGs5L,85
Fall,2021-09-01 18:43,Eminem,262493,2GwOEieQqLillRTfgZnM42,0
Venom - Music From The Motion Picture,2021-09-01 18:47,Eminem,269554,2GwOEieQqLillRTfgZnM42,0
Not Afraid,2021-09-01 18:50,Eminem,168695,2GwOEieQqLillRTfgZnM42,0
Life's A Mess II (with Clever & Post Malone),2021-09-02 08:50,Juice WRLD,206733,6Hfu9sc7jvv6coyy2LlzBF,83
People Watching,2021-09-02 08:53,Conan Gray,158536,37Nqx7iavZpotJSDXZWbJ3,85
7 rings,2021-09-02 08:56,Ariana Grande,178626,5HCyWlXZPP0y6Gqq8TgA20,97
Hold It Against Me,2021-09-02 08:58,Britney Spears,20845,27NovPIUIRrOZoCHxABJwK,96
No Lie,2021-09-02 09:02,Sean Paul,221176,3rmo8F54jFF8OgYsqTxm5d,95
Look What You Made Me Do,2021-09-02 09:05,Taylor Swift,211853,2IDBh3Nuej2wFUk2JmWEmQ,58
deja vu,2021-09-02 09:09,Olivia Rodrigo,215506,7vGuf3Y35N4wmASOKLUVVU,82
Peaches (feat. Daniel Caesar & Giveon),2021-09-02 09:13,Justin Bieber,198081,7vGuf3Y35N4wmASOKLUVVU,82
Without Me,2021-09-02 09:16,Halsey,150570,2XkujSisSbHTexbzVHHvYl,0
She Said,2021-09-02 09:18,FLETCHER,167810,49kkvMbmKmBstrJiWg3ic3,51
Life's A Mess (feat. Halsey),2021-09-02 11:23,Juice WRLD,202193,4lLtanYk6tkMvooU0tWzG8,81
Time,2021-09-02 11:28,NF,7488,31sSFHIe4NaxltVFOEIcTa,76
Righteous,2021-09-02 11:28,Juice WRLD,242180,6tDDoYIxWvMLTdKpjFkc1B,87
Into Your Arms (feat. Ava Max),2021-09-02 11:28,Witt Lowry,2473,7AhlMDKQelsNkWvFeZvmtC,64
exile,2021-09-02 11:28,Taylor Swift,2891,3y4MGDUBfiRtdRAynxouy6,55
my ex's best friend (with blackbear),2021-09-02 11:28,Machine Gun Kelly,12504,1eqwjXdMTed8Pz3PLNcHe9,67
exile (feat. Bon Iver) - the long pond studio sessions,2021-09-02 11:33,Taylor Swift,279893,5O2P9iiztwhomNh8xkR9lJ,85
exile (feat. Bon Iver),2021-09-02 11:38,Taylor Swift,285634,4iJyoBOLtHqaGxP12qzhQI,91
Heather,2021-09-02 11:41,Conan Gray,198040,4ZtFanR9U6ndgddUvNcjcG,95
Is It Just Me? (feat. Charlie Puth),2021-09-02 11:43,Sasha Alex Sloan,154274,748mdHapucXQri7IAO8yFK,90
Before You Go,2021-09-02 11:46,Lewis Capaldi,158912,5zNW5ARjYhJQJz1AChP33n,80
Getaway Car,2021-09-02 11:46,Taylor Swift,5799,6O20JhBJPePEkBdrB5sqRx,78
Ghost Of You,2021-09-02 11:46,5 Seconds of Summer,7352,6UelLqGlWMcVH1E5c4H7lY,90
Feel,2021-09-02 11:47,FLETCHER,27979,6SL8U8TtdwOtGhbmGzsMfX,62
Dancing With Your Ghost,2021-09-02 11:47,Sasha Alex Sloan,4885,7gqzrIO0qZPKkaqhIZ8ftz,0
Tightrope,2021-09-02 11:47,ZAYN,17258,2K87XMYnUMqLcX3zvtAF4G,82
Liability,2021-09-02 11:48,Lorde,22793,0Vcv54XfyE2oktzHSZMxhr,36
willow,2021-09-02 11:51,Taylor Swift,214706,6KgtcmCF9Ky68XC7ezxl3s,80
Walked Through Hell,2021-09-02 11:56,Anson Seabra,216864,47BBI51FKFwOMlIiX6m8ya,81
Closer,2021-09-02 12:01,The Chainsmokers,647,6USdi8uX5GNAPYziFhisHb,70
could cry just thinkin about you - Full Version,2021-09-02 12:01,Troye Sivan,96259,2GwOEieQqLillRTfgZnM42,0
Closer,2021-09-02 12:10,The Chainsmokers,116581,4ClnJdCaf6PLeLgStqb1e9,61
Toxic,2021-09-02 12:14,AP Dhillon,184102,5IF6IBPqbclVR7SQKmCIyA,61
Insane,2021-09-02 12:15,AP Dhillon,6441,1UNWD6R5EOFklUHKZZvww2,54
Nit Nit,2021-09-02 12:15,Jasleen Royal,16854,48QmG1dfvMuYLxMPt7KSRA,87
Baarishein,2021-09-02 12:18,Anuv Jain,202752,79esEXlqqmq0GPz0xQSZTV,74
Hollywood's Bleeding,2021-09-02 12:22,Post Malone,156266,4RCpHnkhMmm67EKbI4aEO7,66
Saint-Tropez,2021-09-02 12:35,Post Malone,82173,3EV2dBelFXJsqVnNpz9vTd,58
anxiety (with FRND),2021-09-03 05:27,blackbear,0,3EV2dBelFXJsqVnNpz9vTd,58
anxiety (with FRND),2021-09-03 05:30,blackbear,191036,7bFqfMKnKsZJH9FytUXg3E,60
Love The Way You Lie,2021-09-03 05:32,Eminem,21147,4O3RwH1TFG1EjPezLIYehI,73
Zombie,2021-09-03 05:33,The Cranberries,79030,5wWAwzGp2OaaoIkwcz6wZs,76
Can't Be Touched (feat. Mr. Magic & Trouble),2021-09-03 07:16,Roy Jones Jr.,0,7sWRlDoTDX8geTR8zzr2vt,77
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",2021-09-03 07:16,Lil Wayne,0,7sWRlDoTDX8geTR8zzr2vt,77
Superman,2021-09-03 07:16,Eminem,35804,7sWRlDoTDX8geTR8zzr2vt,77
RAP DEVIL,2021-09-03 07:16,Machine Gun Kelly,740,7t2bFihaDvhIrd2gn2CWJO,80
Warm Up,2021-09-03 07:16,NF,0,26gXWzhL8DZJSU5sODhVTs,72
Numb / Encore,2021-09-03 07:16,JAY-Z,0,1jKlRcH7X78ps1yKBTWyUV,57
Soldier,2021-09-03 07:16,NEFFEX,0,7bFqfMKnKsZJH9FytUXg3E,60
Remember the Name (feat. Styles of Beyond),2021-09-03 07:16,Fort Minor,0,2GwOEieQqLillRTfgZnM42,0
Remember The Name (feat. Eminem & 50 Cent),2021-09-03 07:16,Ed Sheeran,0,3zkWCteF82vJwv0hRLba76,81
Space Bound,2021-09-03 07:16,Eminem,900,2wrJq5XKLnmhRXHIAf9xBa,81
Zombie,2021-09-03 07:16,The Cranberries,227416,3Z8FwOEN59mRMxDCtb8N0A,80
We Own It (Fast & Furious),2021-09-03 07:20,2 Chainz,227906,0hVXuCcriWRGvwMV1r5Yn9,76
Purple Lamborghini (with Rick Ross),2021-09-03 07:22,Skrillex,82133,5p7ujcrUXASCNwRaWNHR1C,81
Broken,2021-09-03 07:25,Lund,48506,2QZ7WLBE8h2y1Y5Fb8RYbH,78
Radioactive,2021-09-03 07:25,Imagine Dragons,186813,2XkujSisSbHTexbzVHHvYl,0
anxiety (with FRND),2021-09-03 12:47,blackbear,14985,4l0Mvzj72xxOpRrp6h8nHi,83
Family,2021-09-03 12:48,The Chainsmokers,1660,2gMXnyrvIjhVBUZwvLZDMP,86
Waiting,2021-09-03 12:51,Vicetone,205714,5icOoE6VgqFKohjWWNp0Ac,75
Hurts Sometimes (with Jonathan Mendelsohn),2021-09-03 12:55,SLANDER,225882,09IStsImFySgyp0pIQdqAc,83
Didn't I,2021-09-03 12:59,OneRepublic,207616,2oejEp50ZzPuQTQ6v54Evp,77
Youngblood,2021-09-03 13:00,5 Seconds of Summer,70829,7npLlaPu9Mfno8hjk5OagD,72
Hollywood's Bleeding,2021-09-03 13:03,Post Malone,156266,7qEHsqek33rTcFNT9PFqLf,88
rockstar (feat. 21 Savage),2021-09-03 13:04,Post Malone,31621,0TK2YIli7K1leLovkQiNik,83
Hollywood's Bleeding,2021-09-03 13:09,Post Malone,257057,22vgEDb5hykfaTwLuskFGD,82
Hollywood's Bleeding,2021-09-03 13:12,Post Malone,156266,1LHfEkVMR0Yj20C8lWdgpA,64
Umbrella,2021-09-03 13:13,Ember Island,16021,2bjUEg4jBtKBlPdNrTAppI,72
Happy Now,2021-09-03 13:13,Zedd,7503,1u8c2t2Cy7UBoG4ArRcF5g,84
Beautiful Now,2021-09-03 13:16,Zedd,218293,36orMWv2PgvnzXsd5CJ0yL,70
Beautiful Now,2021-09-03 14:20,Zedd,4108,3wuR0YSNdT9rgWfFi1lctv,64
anxiety (with FRND),2021-09-03 14:24,blackbear,22109,5EYBryPOgIEPB7r5QIy6eG,76
Beautiful Now,2021-09-03 14:24,Zedd,218293,2fVHrSxsQbJUuj9MW9zG1e,75
Hollywood's Bleeding,2021-09-03 14:33,Post Malone,429863,6GzApXoBQiiAjak3tOQfV3,69
Radioactive,2021-09-03 14:34,Imagine Dragons,993,09PGubKAMryhOWv1LHpCYz,74
Hymn for the Weekend - Seeb Remix,2021-09-03 14:38,Coldplay,212647,3QGsuHI8jO1Rx4JWLUh9jd,84
don't say you love me,2021-09-03 15:02,joan,142942,0mjAU3yKR1QnXnHtjGJqTM,74
don't say you love me,2021-09-03 15:10,joan,357,6Gg1gjgKi2AK4e0qzsR7sd,82
don't say you love me,2021-09-03 15:10,joan,1583,0mjAU3yKR1QnXnHtjGJqTM,74
Lost,2021-09-03 15:11,Maroon 5,15782,7m9OqQk4RVRkw9JJdeAw96,87
Just For Me (with SZA) - Space Jam: A New Legacy,2021-09-03 15:11,SAINt JHN,27843,7m9OqQk4RVRkw9JJdeAw96,87
STAY (with Justin Bieber),2021-09-03 15:13,The Kid LAROI,141805,6Gg1gjgKi2AK4e0qzsR7sd,82
WAP,2021-09-03 15:16,Zane Hijazi,155965,5RqR4ZCCKJDcBLIn4sih9l,76
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",2021-09-03 15:21,Ty Dolla $ign,265763,7sWRlDoTDX8geTR8zzr2vt,77
Talking to the Moon,2021-09-03 17:45,Bruno Mars,217866,5gFoAVTN9YlM9uJCrFZtgl,72
u love u (with Tate McRae),2021-09-03 17:49,blackbear,189062,1jKlRcH7X78ps1yKBTWyUV,57
die without u,2021-09-03 17:51,LØLØ,169813,4QINrI24hzPMMqnyOivLcM,0
Arcade,2021-09-03 17:54,Duncan Laurence,185146,3DMs7bahbQTnoxCjgP7qoK,73
Hold On,2021-09-03 17:57,Justin Bieber,170813,1jo3TwNGCXfNdB5uba3ZVv,74
Perfect,2021-09-03 18:01,One Direction,230333,1mAey8kEPmDM2icL56kS9d,77
Overwhelmed (Ryan Mack Remix),2021-09-03 18:04,Ryan Mack,103240,27NovPIUIRrOZoCHxABJwK,96
You Right,2021-09-03 18:05,Doja Cat,45798,2ZRo7axmMPeSVUvDbGkJah,87
Circles,2021-09-03 19:15,Post Malone,215280,2q4rjDy9WhaN3o9MvDbO21,79
rockstar (feat. 21 Savage),2021-09-03 19:38,Post Malone,187830,27OeeYzk6klgBh83TSvGMA,86
rockstar (feat. 21 Savage),2021-09-04 08:42,Post Malone,760,4dASQiO1Eoo3RJvt74FtXB,78
Sunflower - Spider-Man: Into the Spider-Verse,2021-09-04 08:42,Post Malone,660,2Y0wPrPQBrGhoLn14xRYCG,84
Congratulations,2021-09-04 08:45,Post Malone,220293,37BZB0z9T8Xu7U3e65qxFy,92
Better Now,2021-09-04 09:51,Post Malone,210096,05mDaV9Vb3wrzjF6OPZnhq,74
Life's A Mess II (with Clever & Post Malone),2021-09-04 11:11,Juice WRLD,206733,57BGVV6wcyhbn3hsjlqEZB,80
Life's A Mess (feat. Halsey),2021-09-04 11:15,Juice WRLD,202193,0L1lki1PTXpkaHty5VykAD,53
Hollywood's Bleeding,2021-09-04 11:18,Post Malone,156266,7ytR5pFWmSjzHJIeQkgog4,85
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",2021-09-04 11:22,Ty Dolla $ign,242983,3KkXRkHbMCARz0aVfEt68P,87
734,2021-09-04 11:26,Juice WRLD,196146,1rek5HfnFLCDbike8u23ur,0
Lucid Dreams (feat. Lil Uzi Vert) - Remix,2021-09-04 11:30,Juice WRLD,221256,3tfxO1TvXXQ7HymM15lGt1,55
Violent,2021-09-04 11:33,carolesdaughter,135877,21CkzgKCBCq5V4XKjiGSIj,77
don't fall,2021-09-04 11:36,44phantom,158087,3ntcm3V9ByPKN6cstxXh80,64
the way that you see me (feat. Ayleen Valentine),2021-09-04 11:36,Powfu,1893,6ztvsy3C6hPjVg9j4x1XKJ,64
say goodbye,2021-09-04 11:36,Sarcastic Sounds,956,0XvDZGVqGYM7P4rgzRnWhq,67
Can't Trust A Soul,2021-09-04 11:36,7ru7h,1077,6cS9PmLky2NhLOhpIsUlow,72
Me and You,2021-09-04 11:45,Cold Hart,31923,5HCyWlXZPP0y6Gqq8TgA20,97
'Till I Collapse,2021-09-04 11:50,Eminem,4014,7dt6x5M1jzdTEt8oCbisTK,83
"Lose Yourself - From ""8 Mile"" Soundtrack",2021-09-04 11:50,Eminem,3573,4O3RwH1TFG1EjPezLIYehI,73
Gnat,2021-09-04 11:53,Eminem,196013,5wWAwzGp2OaaoIkwcz6wZs,76
Lucky You (feat. Joyner Lucas),2021-09-04 11:53,Eminem,1547,7sWRlDoTDX8geTR8zzr2vt,77
